nnd_to_prev,x,y,nn_x,nn_y,in_prev_core,dist_to_centre,lek_id,date_prev,date_now,period
1.3707244677532842,444608.06061929115,3075129.539760222,444608.18400455196,3075130.9049201556,TRUE,139.2847537482478,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
0.2732895160922348,444619.6963948452,3075152.669423267,444619.64353728126,3075152.4012941234,TRUE,141.34729059248133,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.819209357418316,444626.95477018866,3075117.3192740413,444627.4664999209,3075112.5273108203,FALSE,161.69855007441873,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
3.1586006191351053,444606.2422025568,3075166.6234592847,444604.51063670946,3075163.9817860294,TRUE,124.7792498928183,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
0.8515886304027157,444604.05750488414,3075104.0748567325,444603.47586579976,3075104.6968689277,TRUE,149.47617378409603,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.046040773437838,444627.07393343793,3075090.690491283,444619.14916617237,3075086.32827654,FALSE,175.94841455318917,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.7801035234063989,444600.87139123277,3075078.841604029,444600.18312065396,3075080.4832654325,TRUE,163.55823220247964,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
24.58955759562969,444628.65549392125,3075175.2799081607,444619.64353728126,3075152.4012941234,FALSE,145.39006790955676,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.741479991483146,444582.8684476712,3075087.257249604,444572.46394045994,3075084.5878635137,TRUE,144.98472710524672,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.18570195758248,444578.3691320775,3075054.1657181666,444581.11060434487,3075047.5235315966,TRUE,168.212531704731,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.277065421112833,444589.77671959606,3075041.030017807,444593.89433426835,3075047.030095353,FALSE,185.49176206242916,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.2538026560540225,444617.1024969543,3075046.0562377367,444616.6855937697,3075047.238698237,FALSE,198.4975265840133,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.0606974678339254,444612.27383538295,3075028.513159896,444612.9227659226,3075027.674131724,FALSE,208.88212769258394,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
15.979342957991962,444600.0151613636,3075018.2543044477,444612.9227659226,3075027.674131724,FALSE,210.1012146917051,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
18.33503409706311,444665.04194985586,3075086.385562501,444648.2028681188,3075093.6394443302,FALSE,210.08597422618135,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
0.16241628644042935,444574.541000017,3075028.712036453,444574.5450529045,3075028.549670742,FALSE,187.99638534663134,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.526208637845761,444584.15682888054,3075117.4221428153,444585.5194779474,3075122.777716494,TRUE,125.55296929308982,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.017283383799601,444583.6708395777,3075129.5471184077,444585.5194779474,3075122.777716494,TRUE,118.16900129387685,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.7154419613798506,444593.3588166861,3075149.374697689,444595.07138943276,3075149.473872838,TRUE,117.59789311016124,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.7701118343719955,444597.41452060716,3075187.7025188557,444600.37458053825,3075191.4431086644,TRUE,113.13589195984612,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.762008193318015,444586.8310155124,3075172.61986943,444585.9129875666,3075175.2248481154,TRUE,104.54212211112407,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
18.45791637941567,444591.95645669865,3075207.8696076246,444600.37458053825,3075191.4431086644,TRUE,108.44669559632554,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
26.71398033582985,444605.7184617738,3075227.9231805354,444579.2492945915,3075224.3148659626,FALSE,126.01382293834179,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
