nnd_to_prev,x,y,nn_x,nn_y,in_prev_core,dist_to_centre,lek_id,date_prev,date_now,period
17.883871591296423,444382.11916305416,3075246.911632827,444376.09457888675,3075230.073068497,TRUE,115.32417373454031,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
13.986050423941354,444620.77656208654,3075136.9907316216,444608.18400455196,3075130.9049201556,TRUE,147.66568208913648,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
13.312820902091671,444566.731526326,3075252.0323737594,444560.03833328845,3075240.5244474765,TRUE,100.86506133699008,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.891803785179803,444391.77213004266,3075107.662722937,444386.51861072006,3075099.2812960385,TRUE,126.45564878146708,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.708322421080463,444621.9899215371,3075079.162500692,444619.14916617237,3075086.32827654,TRUE,179.0012980748236,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.190110985145234,444467.076693033,3075299.4713433324,444461.3789035438,3075295.0858113333,TRUE,107.17748075760207,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
13.710070980079252,444515.8821500971,3075130.3371128556,444520.87814611255,3075143.1044959114,TRUE,70.74438082053898,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.340819892260123,444476.70980167773,3075048.1769249053,444468.11072991905,3075051.824784709,TRUE,145.73752910952973,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.773087404622407,444503.59903941775,3075171.027072836,444507.8814626144,3075167.15545951,TRUE,29.692173071832222,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.169480393908074,444547.5370860163,3075235.81454952,444550.5782185281,3075226.1104346956,TRUE,75.85718699928225,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.8815290467718486,444332.6216751786,3075155.8731879303,444330.74024699803,3075155.853705752,TRUE,156.46033876776076,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.97915026313316,444336.08437909966,3075168.6947548366,444345.30401315796,3075161.0463308906,TRUE,150.44796524825364,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.953515767373913,444402.3636146958,3075206.681340292,444395.31697730016,3075201.157723179,TRUE,83.09338162717509,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.869327905491962,444456.98121250904,3075111.424677323,444467.35680363595,3075117.1890553203,TRUE,86.74480325489375,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.243698425525513,444577.7099130379,3075225.9471916216,444579.2492945915,3075224.3148659626,TRUE,98.68579888402448,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.984739343880827,444363.1230765461,3075229.4869090854,444376.09457888675,3075230.073068497,TRUE,126.48079489371297,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
13.03114087916463,444417.0109817135,3075084.157667936,444404.49790605076,3075080.5198705154,TRUE,128.6390727343486,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.648337597102189,444509.2860118908,3075295.7313390668,444514.932966424,3075295.606350623,TRUE,105.00424272661881,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.3215463711324933,444529.7503754214,3075090.233334117,444529.6800812355,3075088.913658574,TRUE,112.96232697156414,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.343470297746272,444500.41471320763,3075216.0342308055,444508.5153596889,3075222.46594165,TRUE,27.452634916681017,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.2588529469621594,444504.2815596939,3075264.7962418264,444502.03355486103,3075265.01735471,TRUE,73.80446325327462,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.857844494672703,444465.2686174772,3075176.9778654496,444467.325938315,3075165.2998559005,TRUE,25.444393268612036,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.552200948195233,444511.20814291824,3075069.980833195,444518.13338409824,3075063.401655621,FALSE,126.59141319993427,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.517940426136636,444343.5070128951,3075173.43461659,444345.30401315796,3075161.0463308906,FALSE,142.3821193543925,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
18.406571363690386,444342.64390609646,3075108.5363341547,444359.70960048155,3075115.4329959936,FALSE,165.40880734796198,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.692051227579393,444555.33441274863,3075093.8734738645,444544.83829884784,3075095.9110097378,FALSE,122.44787750914546,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
23.51491768380214,444314.31890382286,3075172.6849517548,444330.74024699803,3075155.853705752,FALSE,171.41354760647494,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.520312959783046,444591.8930999872,3075192.25564826,444600.37458053825,3075191.4431086644,FALSE,107.4647266632214,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.6405169215252235,444580.01665954693,3075049.9267823934,444581.11060434487,3075047.5235315966,FALSE,172.65190312404758,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.7177598705805295,444346.16283300635,3075154.3836943144,444345.30401315796,3075161.0463308906,TRUE,143.7587892883704,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.281592609420121,444596.7623493003,3075140.347613139,444595.07138943276,3075149.473872838,TRUE,124.3551065680283,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.999236199393989,444462.6684867837,3075105.7392896186,444467.9844084178,3075099.7619359437,TRUE,90.62372602021232,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
3.3000183612971403,444460.3411123212,3075254.509434883,444459.69770062383,3075251.2727479083,FALSE,65.4011857581943,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.68343561746846,444452.6951362876,3075123.2655018996,444445.0622473472,3075130.7404469172,TRUE,77.26554374155744,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
18.754858967410932,444598.62144237425,3075210.115849263,444600.37458053825,3075191.4431086644,FALSE,115.35589774090585,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.494234369960738,444499.51935049344,3075172.5723385517,444493.8909060626,3075178.934148893,FALSE,25.965668736802154,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.731190142609185,444399.3626012602,3075086.299139131,444404.49790605076,3075080.5198705154,FALSE,137.0212435241188,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.369300834058476,444376.07936447195,3075134.1729048397,444378.916940725,3075142.0464909007,FALSE,123.63750259742712,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
3.365338501679363,444480.1060683536,3075070.90082849,444478.5607637501,3075067.9112571306,TRUE,122.88494959162647,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.364590720485125,444350.01871940773,3075155.388704051,444345.30401315796,3075161.0463308906,TRUE,139.7750826048535,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.887535354364239,444425.72232660966,3075151.8767133965,444431.2039720841,3075147.706616737,TRUE,72.09388056876809,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
16.632004927369213,444573.6546121103,3075134.5653674556,444559.1703944169,3075126.390342947,TRUE,107.04009862211338,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.758414692564174,444435.6749497427,3075165.8540912773,444430.8299635507,3075162.7419459447,TRUE,56.158463600194864,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.582917403585699,444523.80620411853,3075110.8767203856,444519.8065293016,3075113.114069998,TRUE,91.71199926094843,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.176302528624965,444507.3505488965,3075067.1148443175,444502.1858632179,3075066.768246987,TRUE,128.65129256101895,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.585889149294646,444438.02004721796,3075068.2295991993,444428.58015404537,3075073.020159289,TRUE,133.79022412408636,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.147125646874552,444575.2881136512,3075153.4038377833,444570.758273519,3075155.8479021853,TRUE,99.38935230431221,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.690154919264318,444569.1300729008,3075201.6598270545,444570.2302964677,3075208.258893727,TRUE,85.0642205575055,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.0800432516516025,444375.2114681279,3075146.8669056934,444378.916940725,3075142.0464909007,TRUE,118.84737684851817,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.721041709552354,444591.7132495987,3075109.541016147,444603.47586579976,3075104.6968689277,TRUE,136.3534027197861,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.900564366034413,444550.0867975904,3075294.615242709,444561.47887868807,3075298.056742454,TRUE,120.38159362578446,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.177992004432581,444541.7509917572,3075252.143988425,444547.9114684967,3075251.6791104316,TRUE,81.84960188888526,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.146768957548383,444620.79199548194,3075098.363437859,444619.14916617237,3075086.32827654,TRUE,166.38271188244917,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.37210171884031,444390.2756353295,3075128.733513589,444385.4233403579,3075117.352646555,TRUE,114.40478436913703,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.89726088675183,444455.1392178584,3075189.3971400945,444444.6131676509,3075192.2171687935,TRUE,29.61462924182159,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.419200656742342,444444.57948179176,3075214.154665844,444447.39711929706,3075205.1667706566,TRUE,44.796508182478334,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.468406807606338,444409.4824078353,3075122.140748986,444403.68548027263,3075117.4319560328,TRUE,103.63610625851196,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.022197117866956,444501.12852240953,3075275.534080003,444505.6105829293,3075283.3642252334,TRUE,83.50955701137275,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.755662361873056,444481.2034852452,3075108.8583341627,444482.215232265,3075111.4215436783,TRUE,84.91269361612194,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.6869042222339665,444501.8924590021,3075110.0002817865,444497.7009089061,3075107.903145887,TRUE,85.50945067921944,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.583894893039155,444529.6147165693,3075167.6059523826,444528.72738069977,3075175.1377580627,TRUE,52.17572845268661,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
9.483012203199056,444578.350006431,3075169.5039358814,444585.9129875666,3075175.2248481154,TRUE,96.9810820418072,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.492830758254515,444396.02482495864,3075079.941017257,444404.49790605076,3075080.5198705154,TRUE,144.08389668561725,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.461016792838604,444478.4493879829,3075138.3081689156,444480.1851190286,3075134.1986788544,TRUE,55.723976280400684,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.720068802799161,444542.6301902429,3075152.8546480937,444542.5097914855,3075159.57363826,TRUE,71.10145640374967,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.0288383639286764,444555.7643296378,3075170.3538695658,444556.3181183297,3075168.4020747016,TRUE,75.05262338650344,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.540803523289983,444429.38558285206,3075284.219395074,444427.23400935275,3075291.446735474,TRUE,105.93796268237294,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.305535491405992,444413.39088834834,3075124.997090388,444403.68548027263,3075117.4319560328,TRUE,98.83876723757291,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.059187096281674,444521.07694398775,3075246.5242140424,444516.6269078482,3075257.73229915,TRUE,64.27909800600413,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.891715762462248,444496.00505894556,3075164.3805539343,444490.5108548634,3075168.5410187705,TRUE,31.52733494296139,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.175390903487775,444577.5680790154,3075204.6541796317,444570.2302964677,3075208.258893727,TRUE,93.77079231963195,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.020199969061238,444429.1623923802,3075207.138627882,444432.5068004968,3075217.6390917627,TRUE,56.88374111175427,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.744351231116801,444568.1769838993,3075272.538477313,444564.0441719295,3075265.989061979,TRUE,115.00524951751113,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
1.5722756002968834,444395.18952544755,3075166.1688028355,444394.1873902494,3075167.3803207297,TRUE,93.40134462685506,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.615585737645265,444512.0424423679,3075116.8486746205,444519.8065293016,3075113.114069998,TRUE,81.66739738397396,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.792628006544378,444390.8838440801,3075215.3401702684,444380.5480221761,3075218.446873482,TRUE,96.02244163408486,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.148466472931693,444475.2312531528,3075077.498004803,444478.5607637501,3075067.9112571306,TRUE,116.57553191701699,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.71370446862178,444407.34636252705,3075087.688380286,444404.49790605076,3075080.5198705154,TRUE,131.0862596792773,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.427517904616656,444442.70405795675,3075241.8529655086,444442.0243342465,3075235.461489772,TRUE,63.71454135895649,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.669839054107112,444525.8401856146,3075201.6578264995,444528.19531229074,3075197.6253613564,TRUE,42.1580533798031,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.885625888330758,444448.48900195415,3075122.542172691,444445.0622473472,3075130.7404469172,TRUE,79.73154021083265,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.243089688919068,444604.6538347821,3075159.7411133917,444604.51063670946,3075163.9817860294,TRUE,124.92254096298943,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.6506661268789498,444509.29588038946,3075238.9727422935,444510.5851145235,3075236.656731442,TRUE,51.639856423690944,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.225261868918955,444505.57519785414,3075089.5759271667,444501.8821204793,3075084.5644338923,FALSE,106.25700455358806,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.03713772676361,444441.8934703156,3075145.9801446605,444447.77927444025,3075154.110424087,TRUE,63.938530605123034,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.428695942411256,444371.9973193737,3075182.9832668705,444375.44478385604,3075194.9242664715,FALSE,112.95132979289932,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.586503313320385,444498.3740143138,3075179.902525396,444493.8909060626,3075178.934148893,TRUE,19.617245397186295,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
4.671018875725298,444571.6965671843,3075188.170267041,444569.76035333914,3075192.4210897004,TRUE,87.43399451369676,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.134186518675023,444609.8286334568,3075195.0931250765,444600.37458053825,3075191.4431086644,TRUE,125.3980615994971,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.801967971135342,444538.8508139596,3075089.459291759,444544.83829884784,3075095.9110097378,TRUE,117.59598359066388,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.459438652979916,444616.88766530965,3075076.116250748,444619.14916617237,3075086.32827654,TRUE,177.11862157323287,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
13.273570800542059,444583.8733882321,3075157.8927610703,444570.758273519,3075155.8479021853,TRUE,105.68910270694096,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.058573002167485,444379.7722615561,3075184.7475787196,444375.44478385604,3075194.9242664715,TRUE,105.04891321657873,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.866073893428526,444387.9087075446,3075213.5044472367,444380.5480221761,3075218.446873482,TRUE,98.53825848086704,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.160153634104933,444525.3156639347,3075238.177760807,444534.8290776557,3075234.6107338597,TRUE,60.40200565857305,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.128012820514746,444569.4486674254,3075232.873675855,444560.03833328845,3075240.5244474765,TRUE,93.59818121801898,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.846333263191458,444522.4264142719,3075237.002031386,444510.5851145235,3075236.656731442,TRUE,57.596497235521284,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
12.1505026111782,444572.03261938255,3075256.833767282,444564.0441719295,3075265.989061979,TRUE,107.9697542144256,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
22.429150712049978,444328.8949045216,3075178.206815442,444330.74024699803,3075155.853705752,TRUE,156.31394285809276,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.572560369156307,444603.2536152845,3075096.1271900544,444603.47586579976,3075104.6968689277,TRUE,153.75105717112424,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
11.707234655972517,444416.5401912332,3075234.7731641172,444406.59179311903,3075228.601558309,TRUE,79.3496933137719,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.358331618215079,444606.11214623484,3075156.7998495605,444604.51063670946,3075163.9817860294,TRUE,127.14897538904454,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.402587851182435,444440.20235225395,3075187.5762810847,444444.6131676509,3075192.2171687935,TRUE,44.65899539719896,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
10.585207962461274,444581.7054328447,3075058.0920133544,444581.11060434487,3075047.5235315966,TRUE,166.8921413420993,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.782409729563914,444449.50491314643,3075255.019372442,444444.13130858965,3075259.1576638534,TRUE,70.56379117423917,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.56705244092996,444389.084614987,3075217.725090477,444380.5480221761,3075218.446873482,TRUE,98.33138454522566,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
20.502138039276808,444346.27838976996,3075194.309824642,444357.0596898031,3075176.8713260316,TRUE,138.16112157994414,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
6.743578922132261,444498.2350893914,3075173.776249332,444493.8909060626,3075178.934148893,TRUE,24.2421981971987,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
3.999057075514907,444463.66509997234,3075163.690284491,444467.325938315,3075165.2998559005,TRUE,36.50573668785433,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
8.54253340621243,444432.2261042639,3075139.2254539155,444431.2039720841,3075147.706616737,TRUE,75.46259475394302,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
14.80250624549917,444547.6283852864,3075292.8339057076,444561.47887868807,3075298.056742454,TRUE,117.55282974055854,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
5.527807781137245,444564.85224670725,3075209.536876371,444570.2302964677,3075208.258893727,TRUE,81.95686111041518,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
2.294096430552443,444504.8465347633,3075281.201100449,444505.6105829293,3075283.3642252334,TRUE,89.84040740400806,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
3.955763957158688,444552.7178504069,3075147.1930080373,444556.65606994746,3075147.565157651,TRUE,82.6189069397507,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
7.159297885155546,444387.32868083875,3075220.7443099464,444380.5480221761,3075218.446873482,TRUE,100.80251365080109,TalChhapar_TC,2012-10-01,2014-02-01,Oct12→Feb14
